player_name,age,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,isallstar
Emmanuel Mudiay,20,68,12.8,3.4,5.5,-3.7,0.017,0.107,0.253,0.437,0.281,0
Jerian Grant,23,76,5.6,1.9,2.3,-6.4,0.02,0.105,0.189,0.479,0.236,0
Joe Harris,24,5,0.6,0.6,0.4,-55.2,0.0,0.375,0.142,0.375,0.182,0
Jerami Grant,22,77,9.7,4.7,1.8,-9.1,0.051,0.139,0.183,0.506,0.106,0
Joe Young,24,41,3.8,1.2,1.6,-5.1,0.017,0.123,0.24,0.428,0.261,0
Johnny O'Bryant III,23,66,3.0,2.7,0.5,-5.7,0.09,0.15,0.138,0.441,0.057,0
Jordan Adams,21,2,3.5,1.0,1.5,5.3,0.0,0.182,0.286,0.427,0.273,0
Jordan Clarkson,24,79,15.5,4.0,2.4,-13.1,0.037,0.096,0.228,0.516,0.139,0
Devyn Marble,23,28,2.1,1.4,0.4,-4.2,0.023,0.134,0.155,0.368,0.072,0
Jabari Parker,21,76,14.1,5.2,1.7,-3.4,0.059,0.127,0.208,0.535,0.086,0
Jahlil Okafor,20,53,17.5,7.0,1.2,-16.6,0.084,0.178,0.278,0.536,0.088,0
James Young,20,29,1.0,0.9,0.3,-6.1,0.021,0.129,0.095,0.384,0.063,0
Jarell Martin,22,27,5.7,3.2,0.6,-5.8,0.1,0.15,0.182,0.534,0.065,0
Jarnell Stokes,22,7,1.0,0.6,0.1,20.3,0.071,0.176,0.141,0.595,0.083,0
Bobby Portis,21,62,7.0,5.4,0.8,-7.9,0.114,0.21,0.207,0.469,0.076,0
Branden Dawson,23,6,0.8,0.7,0.0,-24.6,0.111,0.067,0.092,0.46,0.0,0
Anthony Brown,23,29,4.0,2.4,0.7,-4.3,0.015,0.116,0.11,0.427,0.048,0
Andrew Wiggins,21,81,20.7,3.6,2.0,-1.0,0.043,0.074,0.269,0.543,0.098,1
Aaron Gordon,20,78,9.2,6.5,1.6,-1.3,0.089,0.21,0.171,0.541,0.103,0
Adreian Payne,25,52,2.5,2.1,0.6,-10.8,0.049,0.22,0.18,0.422,0.093,0
Bruno Caboclo,20,6,0.5,0.3,0.2,-2.5,0.022,0.024,0.164,0.125,0.033,0
D'Angelo Russell,20,80,13.2,3.4,3.3,-13.0,0.021,0.113,0.241,0.507,0.213,1
Damien Inglis,21,20,1.8,1.6,0.5,-10.0,0.016,0.195,0.158,0.444,0.112,0
Darrun Hilliard,23,38,4.0,1.2,0.7,-0.1,0.014,0.115,0.198,0.511,0.117,0
Delon Wright,24,27,3.8,1.4,1.1,5.2,0.04,0.136,0.226,0.54,0.226,0
Devin Booker,19,76,13.8,2.5,2.6,-9.6,0.014,0.083,0.231,0.535,0.162,1
Cory Jefferson,25,8,2.8,2.0,0.0,-10.2,0.122,0.196,0.209,0.446,0.0,0
CJ Wilcox,25,23,3.0,0.5,0.4,8.8,0.007,0.063,0.2,0.491,0.09,0
Cameron Bairstow,25,18,1.9,1.6,0.3,-7.1,0.038,0.235,0.198,0.391,0.091,0
Cameron Payne,21,57,5.0,1.5,1.9,-2.8,0.014,0.121,0.206,0.49,0.241,0
Chris McCullough,21,24,4.7,2.8,0.4,-16.1,0.074,0.145,0.16,0.47,0.038,0
Cleanthony Early,25,17,1.8,1.5,0.4,0.4,0.028,0.146,0.148,0.371,0.058,0
Clint Capela,22,77,7.0,6.4,0.6,3.1,0.141,0.225,0.159,0.553,0.05,0
Jordan Mickey,21,16,1.3,0.8,0.1,9.3,0.102,0.143,0.208,0.398,0.03,0
Rodney Hood,23,79,14.5,3.4,2.7,2.0,0.018,0.107,0.218,0.542,0.142,0
Rondae Hollis-Jefferson,21,29,5.8,5.3,1.5,-2.9,0.067,0.199,0.132,0.519,0.1,0
Russ Smith,25,15,1.5,0.6,0.7,-23.3,0.017,0.143,0.239,0.415,0.314,0
Sam Dekker,22,3,0.0,0.3,0.0,2.8,0.0,0.2,0.0,0.0,0.0,0
Shabazz Napier,24,55,3.7,1.0,1.8,-5.2,0.016,0.087,0.202,0.46,0.253,0
Richaun Holmes,22,51,5.6,2.6,0.6,-2.5,0.099,0.121,0.175,0.564,0.073,0
PJ Hairston,23,66,6.2,2.6,0.6,-6.0,0.02,0.136,0.164,0.47,0.045,0
Pat Connaughton,23,34,1.1,0.9,0.3,-6.7,0.08,0.144,0.188,0.352,0.115,0
Rakeem Christmas,24,1,4.0,1.0,0.0,-85.4,0.25,0.0,0.154,1.0,0.0,0
Rashad Vaughn,19,70,3.1,1.3,0.6,-6.8,0.012,0.086,0.133,0.398,0.055,0
RJ Hunter,22,36,2.7,1.0,0.4,-3.5,0.006,0.131,0.155,0.48,0.068,0
Spencer Dinwiddie,23,12,4.8,1.4,1.8,-17.0,0.025,0.094,0.213,0.423,0.297,0
Trey Lyles,20,80,6.1,3.7,0.7,-0.9,0.048,0.203,0.183,0.517,0.072,0
Tyler Ennis,21,46,4.5,1.6,2.1,-5.5,0.023,0.108,0.173,0.51,0.225,0
Willie Cauley-Stein,22,66,7.0,5.3,0.6,-2.7,0.105,0.166,0.133,0.588,0.038,0
Zach LaVine,21,82,14.0,2.8,3.1,-5.5,0.014,0.1,0.233,0.548,0.187,1
Jordan McRae,25,22,4.5,0.9,1.1,10.6,0.024,0.082,0.253,0.548,0.216,0
Tyus Jones,20,37,4.2,1.3,2.9,-10.0,0.014,0.083,0.159,0.45,0.278,0
Stanley Johnson,20,73,8.1,4.2,1.6,-3.8,0.036,0.164,0.196,0.46,0.113,0
TJ Warren,22,47,11.0,3.1,0.9,-7.2,0.057,0.1,0.198,0.549,0.068,0
Thanasis Antetokounmpo,23,2,3.0,0.5,0.0,-26.1,0.0,0.125,0.288,0.75,0.0,0
Terry Rozier,22,39,1.8,1.6,0.9,-6.6,0.071,0.134,0.176,0.326,0.199,0
Kristaps Porzingis,20,72,14.3,7.3,1.3,-0.2,0.071,0.206,0.245,0.518,0.076,0
Kyle Anderson,22,78,4.5,3.1,1.6,10.0,0.024,0.201,0.147,0.528,0.14,0
Lamar Patterson,24,35,2.4,1.4,1.1,3.1,0.012,0.141,0.126,0.468,0.134,0
Larry Nance Jr.,23,63,5.5,5.0,0.7,-5.2,0.086,0.184,0.126,0.544,0.055,0
Josh Huestis,24,5,2.8,2.0,0.0,-3.4,0.045,0.157,0.132,0.509,0.0,0
Josh Richardson,22,52,6.6,2.1,1.4,3.1,0.023,0.085,0.137,0.569,0.098,0
Julius Randle,21,81,11.3,10.2,1.8,-15.4,0.077,0.327,0.212,0.482,0.111,1
Justin Anderson,22,55,3.8,2.4,0.5,2.2,0.029,0.188,0.155,0.522,0.071,0
Justise Winslow,20,78,6.4,5.2,1.5,3.9,0.042,0.158,0.124,0.489,0.077,0
Jusuf Nurkic,21,32,8.2,5.5,1.3,-1.3,0.128,0.227,0.272,0.46,0.123,0
KJ McDaniels,23,37,2.4,1.1,0.3,18.9,0.078,0.104,0.188,0.522,0.059,0
Karl-Anthony Towns,20,82,18.3,10.5,2.0,-2.1,0.102,0.271,0.247,0.59,0.108,1
Kelly Oubre Jr.,20,63,3.7,2.1,0.2,-1.9,0.039,0.177,0.173,0.507,0.029,0
Kevon Looney,20,5,1.8,2.0,0.0,-41.8,0.16,0.375,0.154,0.643,0.0,0
Mitch McGary,24,20,1.3,0.9,0.2,-32.2,0.068,0.222,0.208,0.474,0.071,0
Montrezl Harrell,22,39,3.6,1.7,0.4,5.0,0.076,0.108,0.144,0.635,0.067,0
Myles Turner,20,60,10.3,5.5,0.7,-1.3,0.054,0.207,0.211,0.531,0.05,0
Nik Stauskas,22,73,8.5,2.5,1.9,-11.7,0.013,0.101,0.166,0.517,0.119,0
Nikola Jokic,21,80,10.0,7.0,2.4,1.2,0.113,0.248,0.198,0.582,0.176,1
Noah Vonleh,20,78,3.6,3.9,0.4,-2.7,0.083,0.202,0.132,0.471,0.037,0
Norman Powell,23,49,5.6,2.3,1.0,4.9,0.026,0.142,0.179,0.541,0.102,0
Marcus Smart,22,61,9.1,4.2,3.0,2.6,0.047,0.117,0.172,0.463,0.162,0
Mario Hezonja,21,79,6.1,2.2,1.4,-1.4,0.022,0.121,0.169,0.541,0.113,0
Markel Brown,24,62,5.9,2.0,1.5,-11.5,0.026,0.12,0.187,0.5,0.142,0
Michael Gbinije,25,9,0.4,0.3,0.2,-1.8,0.057,0.037,0.157,0.184,0.087,0
Marquese Chriss,19,82,9.2,4.2,0.7,-10.8,0.058,0.164,0.196,0.529,0.051,0
Mario Hezonja,22,65,4.9,2.2,1.0,-15.1,0.021,0.151,0.191,0.45,0.11,0
Pascal Siakam,23,55,4.2,3.4,0.3,0.0,0.083,0.168,0.131,0.523,0.028,1
Norman Powell,24,76,8.4,2.2,1.1,3.7,0.022,0.12,0.212,0.552,0.094,0
Myles Turner,21,81,14.5,7.3,1.3,3.2,0.064,0.192,0.197,0.585,0.065,0
Montrezl Harrell,23,58,9.1,3.8,1.1,3.5,0.084,0.137,0.176,0.662,0.097,0
Malik Beasley,20,22,3.8,0.8,0.5,15.0,0.036,0.072,0.222,0.536,0.098,0
Kevon Looney,21,53,2.5,2.3,0.5,0.2,0.107,0.189,0.133,0.553,0.094,0
Kelly Oubre Jr.,21,79,6.3,3.3,0.6,0.4,0.044,0.138,0.147,0.516,0.042,0
Kay Felder,22,42,4.0,1.0,1.4,-5.5,0.009,0.103,0.251,0.462,0.261,0
Karl-Anthony Towns,21,82,25.1,12.3,2.7,-0.9,0.114,0.277,0.274,0.618,0.127,1
Justise Winslow,21,18,10.9,5.2,3.7,-0.4,0.04,0.122,0.2,0.399,0.153,0
Justin Anderson,23,75,7.1,3.3,0.9,-6.6,0.06,0.173,0.206,0.537,0.089,0
Juancho Hernangomez,21,62,4.9,3.0,0.5,-3.6,0.055,0.189,0.144,0.592,0.048,0
Josh Richardson,23,53,10.2,3.2,2.6,1.2,0.023,0.095,0.168,0.493,0.128,0
Pat Connaughton,24,39,2.5,1.3,0.7,-5.2,0.036,0.144,0.132,0.645,0.137,0
Kris Dunn,23,78,3.8,2.1,2.4,-2.8,0.021,0.131,0.142,0.432,0.2,0
Malcolm Brogdon,24,75,10.2,2.8,4.2,2.7,0.028,0.097,0.186,0.555,0.239,0
Malachi Richardson,21,22,3.6,1.0,0.5,-4.2,0.018,0.106,0.196,0.517,0.092,0
Larry Nance Jr.,24,63,7.1,5.9,1.5,-5.0,0.089,0.204,0.134,0.567,0.096,0
Kristaps Porzingis,21,66,18.1,7.2,1.5,-3.1,0.056,0.177,0.244,0.546,0.073,0
Patrick McCaw,21,71,4.0,1.4,1.1,-0.7,0.021,0.078,0.119,0.54,0.099,0
Timothe Luwawu-Cabarrot,22,69,6.4,2.2,1.1,-2.5,0.023,0.112,0.177,0.536,0.093,0
Thon Maker,20,57,4.0,2.0,0.4,1.3,0.081,0.167,0.187,0.558,0.069,0
Terry Rozier,23,74,5.5,3.1,1.8,-0.2,0.034,0.162,0.172,0.466,0.164,0
Taurean Prince,23,59,5.7,2.7,0.9,-0.8,0.027,0.143,0.171,0.513,0.091,0
Trey Lyles,21,71,6.2,3.3,1.0,0.9,0.047,0.178,0.214,0.464,0.098,0
Willy Hernangomez,23,72,8.2,7.0,1.3,-2.8,0.142,0.263,0.202,0.564,0.116,0
Willie Cauley-Stein,23,75,8.1,4.5,1.1,-6.3,0.069,0.2,0.199,0.558,0.093,0
Wade Baldwin IV,21,33,3.2,1.4,1.8,-16.9,0.029,0.097,0.191,0.404,0.262,0
Tyus Jones,21,60,3.5,1.1,2.6,2.5,0.015,0.089,0.135,0.523,0.276,0
Tyler Ulis,21,61,7.3,1.6,3.7,-6.5,0.018,0.073,0.202,0.474,0.297,0
Richaun Holmes,23,57,9.8,5.5,1.0,-7.6,0.087,0.198,0.188,0.611,0.081,0
Rashad Vaughn,20,41,3.5,1.2,0.6,-7.6,0.01,0.112,0.173,0.449,0.085,0
RJ Hunter,23,3,0.0,0.3,0.0,-57.8,0.0,0.077,0.042,0.0,0.0,0
Paul Zipser,23,44,5.5,2.8,0.8,1.6,0.019,0.138,0.145,0.503,0.062,0
Rakeem Christmas,25,29,2.0,1.9,0.1,-10.6,0.127,0.157,0.123,0.529,0.027,0
Stanley Johnson,21,77,4.4,2.5,1.4,0.2,0.029,0.129,0.148,0.436,0.106,0
Skal Labissiere,21,33,8.8,4.9,0.8,-2.9,0.095,0.194,0.212,0.577,0.071,0
Sam Dekker,23,77,6.5,3.7,1.0,2.8,0.073,0.145,0.15,0.549,0.079,0
Rondae Hollis-Jefferson,22,78,8.7,5.8,2.0,-4.7,0.058,0.21,0.187,0.517,0.135,0
Stephen Zimmerman,20,19,1.2,1.8,0.2,-18.1,0.093,0.273,0.149,0.346,0.056,0
Jordan Mickey,22,25,1.5,1.4,0.3,-17.1,0.099,0.202,0.157,0.473,0.084,0
D'Angelo Russell,21,63,15.6,3.5,4.8,-8.7,0.018,0.12,0.267,0.518,0.269,1
Damian Jones,22,10,1.9,2.3,0.0,-14.9,0.113,0.222,0.138,0.466,0.0,0
Chris McCullough,22,16,2.3,1.2,0.1,26.8,0.129,0.123,0.198,0.526,0.036,0
Chinanu Onuaku,20,5,2.8,2.0,0.6,-41.4,0.049,0.17,0.108,0.799,0.086,0
Cheick Diallo,20,17,5.1,4.3,0.2,-9.4,0.115,0.286,0.203,0.51,0.031,0
Caris LeVert,22,57,8.2,3.3,1.9,-2.7,0.02,0.141,0.164,0.556,0.132,0
Cameron Payne,22,31,5.2,1.5,1.8,-8.7,0.007,0.111,0.215,0.407,0.195,0
Denzel Valentine,23,57,5.1,2.6,1.1,-0.5,0.012,0.161,0.156,0.492,0.095,0
Demetrius Jackson,22,5,2.0,0.8,0.6,6.3,0.091,0.118,0.172,0.753,0.3,0
Delon Wright,25,27,5.6,1.8,2.1,8.8,0.042,0.084,0.167,0.535,0.204,0
Dejounte Murray,20,38,3.4,1.1,1.3,2.9,0.023,0.117,0.241,0.503,0.236,1
DeAndre' Bembry,22,38,2.7,1.6,0.7,-3.4,0.042,0.138,0.15,0.481,0.123,0
Darrun Hilliard,24,39,3.3,0.8,0.8,-0.1,0.006,0.092,0.196,0.459,0.133,0
Buddy Hield,23,82,10.6,3.3,1.5,-5.5,0.02,0.134,0.214,0.541,0.101,0
Andrew Harrison,22,72,5.9,1.9,2.8,-0.3,0.017,0.09,0.164,0.477,0.209,0
AJ Hammons,24,22,2.2,1.6,0.2,-0.6,0.049,0.199,0.167,0.472,0.038,0
Anthony Brown,24,11,3.9,3.0,0.7,1.3,0.048,0.163,0.158,0.43,0.08,0
Brice Johnson,23,3,1.3,1.0,0.3,44.9,0.143,0.222,0.385,0.286,0.167,0
Brandon Ingram,19,79,9.4,4.0,2.1,-8.0,0.028,0.128,0.169,0.474,0.105,1
Bobby Portis,22,64,6.8,4.6,0.5,-4.3,0.078,0.242,0.193,0.545,0.059,0
Ben Bentil,22,3,0.0,0.7,0.0,-44.0,0.0,0.25,0.184,0.0,0.0,0
Jaylen Brown,20,78,6.6,2.8,0.8,-2.2,0.038,0.146,0.183,0.539,0.077,1
Jarell Martin,23,42,3.9,3.9,0.2,-4.1,0.078,0.24,0.161,0.477,0.025,0
Jamal Murray,20,82,9.9,2.6,2.1,1.0,0.026,0.104,0.216,0.518,0.142,0
Jakob Poeltl,21,54,3.1,3.1,0.2,0.3,0.137,0.169,0.121,0.589,0.03,0
Jake Layman,23,35,2.2,0.7,0.3,-0.4,0.025,0.072,0.191,0.404,0.072,0
Jahlil Okafor,21,50,11.8,4.8,1.2,-14.5,0.075,0.163,0.247,0.546,0.097,0
Devin Booker,20,78,22.1,3.2,3.4,-4.4,0.018,0.082,0.284,0.531,0.16,1
Joel Bolomboy,23,12,1.8,1.4,0.2,11.3,0.083,0.255,0.18,0.59,0.065,0
Joe Young,25,33,2.1,0.5,0.5,-26.1,0.007,0.133,0.26,0.433,0.203,0
Jerian Grant,24,63,5.9,1.8,1.9,2.6,0.018,0.1,0.163,0.555,0.172,0
Frank Kaminsky,24,75,11.7,4.5,2.2,0.9,0.033,0.158,0.22,0.502,0.131,0
Emmanuel Mudiay,21,55,11.0,3.2,3.9,-5.5,0.023,0.116,0.224,0.483,0.222,0
Dragan Bender,19,43,3.4,2.4,0.5,-2.0,0.043,0.155,0.148,0.44,0.057,0
Domantas Sabonis,21,81,5.9,3.6,1.0,0.2,0.032,0.164,0.158,0.469,0.073,1
Diamond Stone,20,7,1.4,0.9,0.0,-58.7,0.037,0.2,0.324,0.339,0.0,0
Deyonta Davis,20,36,1.6,1.7,0.1,-7.2,0.088,0.185,0.119,0.528,0.015,0
Isaiah Whitehead,22,73,7.4,2.5,2.6,-2.9,0.021,0.093,0.183,0.487,0.173,0
Ivica Zubac,20,38,7.5,4.2,0.8,-9.3,0.072,0.21,0.204,0.547,0.078,0
Henry Ellenson,20,19,3.2,2.2,0.4,-2.0,0.056,0.234,0.248,0.444,0.074,0
Georgios Papagiannis,19,22,5.6,3.9,0.9,-6.2,0.09,0.183,0.169,0.573,0.085,0
Georges Niang,24,23,0.9,0.7,0.2,-5.3,0.021,0.169,0.189,0.285,0.074,0
Marquese Chriss,20,72,7.7,5.5,1.2,-8.4,0.046,0.2,0.176,0.509,0.081,0
Malik Beasley,21,62,3.2,1.1,0.5,-1.0,0.023,0.095,0.151,0.509,0.077,0
Markelle Fultz,20,14,7.1,3.1,3.8,4.8,0.039,0.105,0.218,0.416,0.294,0
Marcus Paige,24,5,2.4,0.8,0.6,15.9,0.0,0.167,0.224,0.403,0.143,0
Malik Monk,20,63,6.7,1.0,1.4,-11.8,0.008,0.069,0.241,0.477,0.178,0
Monte Morris,23,3,3.3,0.7,2.3,-14.8,0.0,0.08,0.136,0.727,0.368,0
Malcolm Brogdon,25,48,13.0,3.3,3.2,-2.1,0.017,0.097,0.189,0.578,0.165,0
Kay Felder,23,16,3.6,1.1,1.3,-15.1,0.019,0.108,0.28,0.379,0.247,0
Kadeem Allen,25,18,1.1,0.6,0.7,-8.4,0.034,0.067,0.132,0.366,0.167,0
Justin Jackson,23,68,6.7,2.8,1.1,-7.6,0.018,0.109,0.139,0.521,0.071,0
Juancho Hernangomez,22,25,3.3,2.2,0.5,-4.2,0.062,0.139,0.134,0.511,0.06,0
Josh Jackson,21,77,13.1,4.6,1.5,-11.7,0.044,0.123,0.253,0.48,0.105,0
Josh Hart,23,63,7.9,4.2,1.3,-1.9,0.028,0.143,0.133,0.596,0.076,0
OG Anunoby,20,74,5.9,2.5,0.7,10.0,0.03,0.09,0.121,0.587,0.049,0
Justin Patton,21,1,2.0,0.0,0.0,30.0,0.0,0.0,0.2,0.5,0.0,0
Malachi Richardson,22,26,3.4,1.3,0.5,-7.8,0.015,0.097,0.149,0.446,0.058,0
Luke Kennard,22,73,7.6,2.4,1.7,3.9,0.014,0.104,0.169,0.56,0.127,0
Lonzo Ball,20,52,10.2,6.9,7.2,-0.6,0.036,0.153,0.169,0.444,0.288,0
Lauri Markkanen,21,68,15.2,7.5,1.2,-9.0,0.037,0.217,0.215,0.552,0.064,1
Kyle Kuzma,22,77,16.1,6.3,1.8,-2.2,0.035,0.154,0.219,0.549,0.091,0
Kris Dunn,24,52,13.4,4.3,6.0,-8.0,0.015,0.131,0.245,0.488,0.319,0
Wes Iwundu,23,62,3.7,2.2,0.9,-4.6,0.033,0.1,0.114,0.48,0.084,0
Tyler Dorsey,22,56,7.2,2.3,1.4,-7.1,0.016,0.112,0.193,0.494,0.128,0
Tony Bradley,20,9,0.9,1.2,0.1,-2.9,0.105,0.25,0.158,0.337,0.056,0
Timothe Luwawu-Cabarrot,23,52,5.8,1.4,1.0,-0.1,0.017,0.064,0.168,0.511,0.098,0
Thon Maker,21,74,4.8,3.0,0.6,-5.0,0.064,0.13,0.147,0.499,0.055,0
Thomas Bryant,20,15,1.5,1.1,0.4,-5.9,0.041,0.197,0.161,0.441,0.128,0
Terrance Ferguson,20,61,3.1,0.8,0.3,-4.5,0.023,0.038,0.104,0.545,0.035,0
Taurean Prince,24,82,14.1,4.7,2.6,-7.5,0.02,0.138,0.216,0.549,0.135,0
Tyler Lydon,22,1,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0
Zach Collins,20,66,4.4,3.3,0.8,1.3,0.044,0.163,0.153,0.475,0.07,0
Wade Baldwin IV,22,7,5.4,1.1,0.7,6.0,0.014,0.09,0.159,0.748,0.093,0
Tyrone Wallace,24,30,9.7,3.5,2.4,-1.5,0.024,0.091,0.159,0.517,0.115,0
Tyler Ulis,22,71,7.8,1.8,4.4,-8.6,0.014,0.061,0.184,0.465,0.282,0
TJ Leaf,21,53,2.9,1.5,0.2,-11.7,0.058,0.119,0.136,0.545,0.028,0
Paul Zipser,24,54,4.0,2.4,0.9,-12.2,0.015,0.147,0.156,0.445,0.086,0
Patrick McCaw,22,57,4.0,1.4,1.4,-3.5,0.017,0.065,0.125,0.477,0.113,0
Pascal Siakam,24,81,7.3,4.5,2.0,8.9,0.048,0.168,0.154,0.549,0.133,1
Sterling Brown,23,54,4.0,2.6,0.5,-2.5,0.035,0.147,0.135,0.503,0.049,0
Skal Labissiere,22,60,8.7,4.8,1.2,-4.3,0.078,0.157,0.204,0.513,0.088,0
Sindarius Thornwell,23,73,3.9,1.9,0.9,-2.4,0.028,0.086,0.118,0.519,0.081,0
Semi Ojeleye,23,73,2.7,2.2,0.3,-6.5,0.031,0.106,0.088,0.473,0.026,0
Edmond Sumner,22,1,2.0,1.0,0.0,-120.0,0.0,0.5,0.2,1.0,0.0,0
Daniel Hamilton,22,6,2.0,0.8,1.3,-22.8,0.0,0.167,0.2,0.545,0.615,0
Damyean Dotson,24,44,4.1,1.9,0.7,-2.8,0.018,0.142,0.169,0.532,0.098,0
Damian Jones,23,15,1.7,0.9,0.1,0.5,0.06,0.093,0.143,0.517,0.037,0
D.J. Wilson,22,22,1.0,0.5,0.1,-30.7,0.029,0.157,0.127,0.622,0.075,0
Chinanu Onuaku,21,1,4.0,4.0,1.0,-17.6,0.045,0.136,0.182,0.4,0.1,0
Cheick Diallo,21,52,4.9,4.1,0.4,-7.4,0.079,0.262,0.168,0.619,0.048,0
Derrick White,23,17,3.2,1.5,0.5,13.5,0.034,0.128,0.146,0.646,0.098,0
Denzel Valentine,24,77,10.2,5.1,3.2,-6.8,0.021,0.168,0.17,0.527,0.178,0
Dennis Smith Jr.,20,69,15.2,3.8,5.2,-7.6,0.023,0.106,0.28,0.473,0.301,0
Demetrius Jackson,23,15,1.1,0.8,0.6,-24.1,0.06,0.086,0.156,0.424,0.188,0
DeAndre' Bembry,23,26,5.2,2.8,1.9,-7.5,0.017,0.142,0.179,0.477,0.166,0
De'Aaron Fox,20,73,11.6,2.8,4.4,-10.2,0.016,0.087,0.227,0.478,0.24,1
Davon Reed,23,21,3.0,1.9,0.6,-14.2,0.007,0.149,0.158,0.388,0.087,0
Dejounte Murray,21,81,8.1,5.7,2.9,4.3,0.061,0.196,0.201,0.485,0.202,1
Caris LeVert,23,71,12.1,3.7,4.2,-6.4,0.026,0.104,0.216,0.525,0.265,0
Ante Zizic,21,32,3.7,1.9,0.2,-9.1,0.112,0.179,0.171,0.746,0.039,0
Alec Peters,23,20,4.1,1.9,0.6,7.3,0.032,0.12,0.151,0.523,0.073,0
Abdel Nader,24,48,3.0,1.5,0.5,-10.3,0.024,0.111,0.162,0.439,0.078,0
Deyonta Davis,21,62,5.8,4.0,0.6,-8.3,0.078,0.182,0.144,0.621,0.068,0
Caleb Swanigan,21,27,2.3,2.0,0.5,-3.1,0.075,0.207,0.189,0.449,0.124,0
Buddy Hield,25,80,13.5,3.8,1.9,-4.1,0.027,0.129,0.236,0.557,0.127,0
Brice Johnson,24,18,2.4,1.7,0.1,-2.3,0.08,0.227,0.193,0.486,0.03,0
Brandon Ingram,20,59,16.1,5.3,3.9,-2.7,0.027,0.121,0.218,0.536,0.177,1
Ben Simmons,21,81,15.8,8.1,8.2,6.6,0.053,0.171,0.219,0.557,0.362,1
Dillon Brooks,22,82,11.0,3.1,1.6,-5.0,0.021,0.092,0.184,0.531,0.092,0
Jaylen Brown,21,70,14.5,4.9,1.6,7.7,0.03,0.124,0.208,0.562,0.081,1
Jawun Evans,21,48,4.8,1.8,2.1,2.1,0.011,0.092,0.17,0.421,0.177,0
Jarrett Allen,20,72,8.2,5.4,0.7,-4.1,0.096,0.157,0.162,0.636,0.055,1
Jayson Tatum,20,80,13.9,5.0,1.6,6.9,0.021,0.138,0.192,0.586,0.081,1
Jamal Murray,21,81,16.7,3.7,3.4,3.7,0.033,0.087,0.223,0.576,0.159,0
Jakob Poeltl,22,82,6.9,4.8,0.7,8.3,0.107,0.15,0.143,0.662,0.054,0
Jake Layman,24,35,1.0,0.5,0.3,-11.5,0.024,0.078,0.139,0.352,0.099,0
Jordan Bell,23,57,4.6,3.6,1.8,8.9,0.082,0.162,0.134,0.641,0.166,0
Jonathan Isaac,20,27,5.4,3.7,0.7,-8.6,0.029,0.141,0.149,0.465,0.053,0
John Collins,20,74,10.5,7.3,1.3,-6.2,0.094,0.201,0.174,0.62,0.09,0
Joel Bolomboy,24,6,1.5,1.7,0.0,-18.1,0.133,0.121,0.115,0.521,0.0,0
Jabari Bird,23,13,3.0,1.5,0.6,6.6,0.055,0.105,0.141,0.615,0.099,0
Furkan Korkmaz,20,14,1.6,0.8,0.3,-29.3,0.02,0.123,0.159,0.386,0.077,0
Frank Ntilikina,19,78,5.9,2.3,3.2,-2.2,0.021,0.079,0.166,0.437,0.21,0
Frank Mason,24,52,7.9,2.5,2.8,-1.7,0.03,0.107,0.226,0.48,0.233,0
Dwayne Bacon,22,53,3.3,2.3,0.7,-0.2,0.005,0.158,0.13,0.431,0.077,0
Dragan Bender,20,82,6.5,4.4,1.6,-10.3,0.018,0.149,0.125,0.524,0.089,0
Donovan Mitchell,21,79,20.5,3.7,3.7,6.8,0.02,0.093,0.283,0.541,0.189,1
Domantas Sabonis,22,74,11.6,7.7,2.0,1.4,0.093,0.227,0.214,0.567,0.127,1
Ivica Zubac,21,43,3.7,2.9,0.6,5.0,0.101,0.168,0.172,0.557,0.095,0
Ivan Rabb,21,36,5.6,4.4,0.9,-8.4,0.102,0.216,0.167,0.599,0.095,0
Isaiah Whitehead,23,16,6.3,1.6,1.3,-2.3,0.022,0.113,0.274,0.53,0.213,0
Ike Anigbogu,19,11,1.2,0.8,0.0,-25.5,0.152,0.138,0.179,0.558,0.0,0
Henry Ellenson,21,38,4.0,2.1,0.5,0.5,0.029,0.208,0.233,0.476,0.098,0
Guerschon Yabusele,22,33,2.4,1.6,0.5,-0.8,0.065,0.152,0.146,0.559,0.107,0
Georgios Papagiannis,20,17,2.1,2.2,0.5,-3.7,0.1,0.216,0.17,0.429,0.097,0
Georges Niang,25,9,1.0,1.0,0.3,-18.1,0.103,0.182,0.19,0.379,0.167,0
Zhou Qi,22,18,1.2,1.2,0.1,-26.1,0.042,0.116,0.163,0.295,0.028,0
Bam Adebayo,20,69,6.9,5.5,1.5,-0.6,0.086,0.194,0.157,0.57,0.115,1
Frank Mason,25,38,5.1,1.1,2.2,-14.5,0.013,0.083,0.213,0.502,0.28,0
Frank Ntilikina,20,43,5.7,2.0,2.8,-8.5,0.012,0.08,0.163,0.417,0.195,0
George King,25,1,0.0,1.0,0.0,-75.0,0.0,0.25,0.0,0.0,0.0,0
Grayson Allen,23,38,5.6,0.6,0.7,-13.6,0.007,0.047,0.238,0.516,0.102,0
Hamidou Diallo,20,51,3.7,1.9,0.3,-6.8,0.065,0.11,0.16,0.497,0.044,0
Harry Giles III,21,58,7.0,3.8,1.5,-5.0,0.076,0.171,0.227,0.526,0.155,0
